source_file,pipeline_file,quality_status,classification,target_sql_table,mapping_status,load_eligible,loaded_rows,decision_reason
extracted_tables/029_Health_Bulletin_2021/table_0067.csv,quarantined_tables/029_Health_Bulletin_2021/table_0067.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0068.csv,quarantined_tables/029_Health_Bulletin_2021/table_0068.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0069.csv,quarantined_tables/029_Health_Bulletin_2021/table_0069.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0070.csv,quarantined_tables/029_Health_Bulletin_2021/table_0070.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0071.csv,quarantined_tables/029_Health_Bulletin_2021/table_0071.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0072.csv,quarantined_tables/029_Health_Bulletin_2021/table_0072.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0073.csv,quarantined_tables/029_Health_Bulletin_2021/table_0073.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0074.csv,quarantined_tables/029_Health_Bulletin_2021/table_0074.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0075.csv,quarantined_tables/029_Health_Bulletin_2021/table_0075.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0076.csv,quarantined_tables/029_Health_Bulletin_2021/table_0076.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0077.csv,quarantined_tables/029_Health_Bulletin_2021/table_0077.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0078.csv,quarantined_tables/029_Health_Bulletin_2021/table_0078.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0079.csv,quarantined_tables/029_Health_Bulletin_2021/table_0079.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0080.csv,quarantined_tables/029_Health_Bulletin_2021/table_0080.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0081.csv,quarantined_tables/029_Health_Bulletin_2021/table_0081.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0082.csv,quarantined_tables/029_Health_Bulletin_2021/table_0082.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0083.csv,quarantined_tables/029_Health_Bulletin_2021/table_0083.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0084.csv,quarantined_tables/029_Health_Bulletin_2021/table_0084.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0085.csv,quarantined_tables/029_Health_Bulletin_2021/table_0085.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0086.csv,quarantined_tables/029_Health_Bulletin_2021/table_0086.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0087.csv,quarantined_tables/029_Health_Bulletin_2021/table_0087.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0088.csv,quarantined_tables/029_Health_Bulletin_2021/table_0088.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0089.csv,quarantined_tables/029_Health_Bulletin_2021/table_0089.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0090.csv,quarantined_tables/029_Health_Bulletin_2021/table_0090.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0091.csv,quarantined_tables/029_Health_Bulletin_2021/table_0091.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0092.csv,quarantined_tables/029_Health_Bulletin_2021/table_0092.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0093.csv,quarantined_tables/029_Health_Bulletin_2021/table_0093.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0094.csv,quarantined_tables/029_Health_Bulletin_2021/table_0094.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0095.csv,quarantined_tables/029_Health_Bulletin_2021/table_0095.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0096.csv,quarantined_tables/029_Health_Bulletin_2021/table_0096.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0097.csv,quarantined_tables/029_Health_Bulletin_2021/table_0097.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0098.csv,quarantined_tables/029_Health_Bulletin_2021/table_0098.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0099.csv,quarantined_tables/029_Health_Bulletin_2021/table_0099.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0100.csv,quarantined_tables/029_Health_Bulletin_2021/table_0100.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0101.csv,quarantined_tables/029_Health_Bulletin_2021/table_0101.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0102.csv,quarantined_tables/029_Health_Bulletin_2021/table_0102.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0103.csv,quarantined_tables/029_Health_Bulletin_2021/table_0103.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0104.csv,quarantined_tables/029_Health_Bulletin_2021/table_0104.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0105.csv,quarantined_tables/029_Health_Bulletin_2021/table_0105.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0106.csv,quarantined_tables/029_Health_Bulletin_2021/table_0106.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0107.csv,quarantined_tables/029_Health_Bulletin_2021/table_0107.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0108.csv,quarantined_tables/029_Health_Bulletin_2021/table_0108.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0109.csv,quarantined_tables/029_Health_Bulletin_2021/table_0109.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0110.csv,quarantined_tables/029_Health_Bulletin_2021/table_0110.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0111.csv,quarantined_tables/029_Health_Bulletin_2021/table_0111.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0112.csv,quarantined_tables/029_Health_Bulletin_2021/table_0112.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0113.csv,quarantined_tables/029_Health_Bulletin_2021/table_0113.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0114.csv,quarantined_tables/029_Health_Bulletin_2021/table_0114.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0115.csv,quarantined_tables/029_Health_Bulletin_2021/table_0115.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0116.csv,quarantined_tables/029_Health_Bulletin_2021/table_0116.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0117.csv,quarantined_tables/029_Health_Bulletin_2021/table_0117.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0118.csv,quarantined_tables/029_Health_Bulletin_2021/table_0118.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0119.csv,quarantined_tables/029_Health_Bulletin_2021/table_0119.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0120.csv,quarantined_tables/029_Health_Bulletin_2021/table_0120.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0121.csv,quarantined_tables/029_Health_Bulletin_2021/table_0121.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0122.csv,quarantined_tables/029_Health_Bulletin_2021/table_0122.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0123.csv,quarantined_tables/029_Health_Bulletin_2021/table_0123.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0124.csv,quarantined_tables/029_Health_Bulletin_2021/table_0124.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0125.csv,quarantined_tables/029_Health_Bulletin_2021/table_0125.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0126.csv,quarantined_tables/029_Health_Bulletin_2021/table_0126.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0127.csv,quarantined_tables/029_Health_Bulletin_2021/table_0127.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0128.csv,quarantined_tables/029_Health_Bulletin_2021/table_0128.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0129.csv,quarantined_tables/029_Health_Bulletin_2021/table_0129.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0130.csv,quarantined_tables/029_Health_Bulletin_2021/table_0130.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0131.csv,quarantined_tables/029_Health_Bulletin_2021/table_0131.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0132.csv,quarantined_tables/029_Health_Bulletin_2021/table_0132.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0133.csv,quarantined_tables/029_Health_Bulletin_2021/table_0133.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0134.csv,quarantined_tables/029_Health_Bulletin_2021/table_0134.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0135.csv,quarantined_tables/029_Health_Bulletin_2021/table_0135.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0136.csv,quarantined_tables/029_Health_Bulletin_2021/table_0136.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0137.csv,quarantined_tables/029_Health_Bulletin_2021/table_0137.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0138.csv,quarantined_tables/029_Health_Bulletin_2021/table_0138.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0139.csv,quarantined_tables/029_Health_Bulletin_2021/table_0139.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/029_Health_Bulletin_2021/table_0140.csv,quarantined_tables/029_Health_Bulletin_2021/table_0140.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
